4,4096,110,34,81.7719
4,4096,110,36,85.8465
4,4096,110,38,89.1318
4,4096,110,42,86.807
4,4096,110,44,88.3413
4,4096,110,46,88.1384
4,4096,110,50,85.6478
4,4096,110,52,86.157
4,4096,110,54,74.5636
4,4096,110,58,87.0518
4,4096,110,60,88.0688
4,4096,110,62,85.6513
4,4096,110,66,83.4398
4,4096,110,68,85.603
4,4096,110,70,84.2387
4,4096,110,74,86.9013
4,4096,110,76,83.6934
4,4096,110,78,84.2497
4,4096,110,82,84.9468
4,4096,110,84,87.5825
4,4096,110,86,78.4733
4,4096,110,90,78.6546
4,4096,110,92,83.9878
4,4096,110,94,77.8341
4,4096,110,98,82.0403
4,4096,110,100,77.4922
4,4096,110,102,78.8329
4,4096,110,106,83.5839
4,4096,110,108,73.2876
4,4096,114,2,17.1102
4,4096,114,4,34.746
4,4096,114,6,48.7935
4,4096,114,10,62.688
4,4096,114,12,68.9316
4,4096,114,14,68.8413
4,4096,114,18,77.1387
4,4096,114,20,82.0962
4,4096,114,22,80.6266
4,4096,114,26,87.4919
4,4096,114,28,90.2368
4,4096,114,30,92.2249
4,4096,114,34,86.7815
4,4096,114,36,90.5383
4,4096,114,38,91.616
4,4096,114,42,93.2276
4,4096,114,44,91.2111
4,4096,114,46,89.5368
4,4096,114,50,87.0481
4,4096,114,52,84.3898
4,4096,114,54,83.2443
4,4096,114,58,90.1337
4,4096,114,60,87.9437
4,4096,114,62,85.4406
4,4096,114,66,88.5947
4,4096,114,68,81.6637
4,4096,114,70,88.5631
4,4096,114,74,79.2029
4,4096,114,76,85.3407
4,4096,114,78,84.0017
4,4096,114,82,85.9617
4,4096,114,84,84.5762
4,4096,114,86,81.2287
4,4096,114,90,81.7897
4,4096,114,92,83.8399
4,4096,114,94,82.2121
4,4096,114,98,79.7884
4,4096,114,100,77.6922
4,4096,114,102,79.7307
4,4096,114,106,78.2992
4,4096,114,108,80.4314
4,4096,114,110,77.3818
4,4096,116,2,16.7679
4,4096,116,4,33.7168
4,4096,116,6,41.7632
4,4096,116,10,57.3675
4,4096,116,12,69.458
4,4096,116,14,70.5564
4,4096,116,18,74.9854
4,4096,116,20,81.6691
4,4096,116,22,82.1077
4,4096,116,26,85.6186
4,4096,116,28,85.7242
4,4096,116,30,86.3206
4,4096,116,34,87.5097
4,4096,116,36,93.0031
4,4096,116,38,84.5802
4,4096,116,42,93.0631
4,4096,116,44,88.7072
4,4096,116,46,91.2219
4,4096,116,50,88.3308
4,4096,116,52,88.4054
4,4096,116,54,86.4695
4,4096,116,58,84.6844
4,4096,116,60,88.6557
4,4096,116,62,63.3269
4,4096,116,66,83.7285
4,4096,116,68,88.2529
4,4096,116,70,87.6718
4,4096,116,74,83.48
4,4096,116,76,86.8359
4,4096,116,78,89.7149
4,4096,116,82,85.6628
4,4096,116,84,87.3542
4,4096,116,86,79.716
4,4096,116,90,84.7306
4,4096,116,92,92.4016
4,4096,116,94,83.8918
4,4096,116,98,67.7666
4,4096,116,100,77.1484
4,4096,116,102,79.3101
4,4096,116,106,78.9644
4,4096,116,108,80.4159
4,4096,116,110,78.9778
4,4096,116,114,84.7867
4,4096,118,2,17.5046
4,4096,118,4,32.6021
4,4096,118,6,43.3911
4,4096,118,10,58.646
4,4096,118,12,69.4766
4,4096,118,14,66.1995
4,4096,118,18,76.0071
4,4096,118,20,78.7593
4,4096,118,22,81.3867
4,4096,118,26,86.3082
4,4096,118,28,88.9661
4,4096,118,30,91.1943
4,4096,118,34,87.4083
4,4096,118,36,93.1179
4,4096,118,38,91.0286
4,4096,118,42,90.2704
4,4096,118,44,91.3454
4,4096,118,46,90.477
4,4096,118,50,82.8684
4,4096,118,52,86.4503
4,4096,118,54,86.9767
4,4096,118,58,86.9115
4,4096,118,60,90.1259
4,4096,118,62,88.5404
4,4096,118,66,97.0445
4,4096,118,68,89.5636
4,4096,118,70,87.0776
4,4096,118,74,90.3829
4,4096,118,76,85.7671
4,4096,118,78,82.6901
4,4096,118,82,85.7247
4,4096,118,84,82.7502
4,4096,118,86,77.1628
4,4096,118,90,81.725
4,4096,118,92,78.1621
4,4096,118,94,83.4092
4,4096,118,98,81.1939
4,4096,118,100,79.9229
4,4096,118,102,72.145
4,4096,118,106,80.3151
4,4096,118,108,78.0456
4,4096,118,110,76.3919
4,4096,118,114,78.2176
4,4096,118,116,74.9934
4,4096,122,2,19.0228
4,4096,122,4,33.1037
4,4096,122,6,46.2481
4,4096,122,10,58.767
4,4096,122,12,69.5139
4,4096,122,14,74.4385
4,4096,122,18,82.7413
4,4096,122,20,81.12
4,4096,122,22,85.0105
4,4096,122,26,76.6198
4,4096,122,28,89.4438
4,4096,122,30,89.2427
4,4096,122,34,89.4773
4,4096,122,36,93.501
4,4096,122,38,91.8233
